seller,offerType,price,abtest,vehicleType,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,Age
private,offer,11000,test,station wagon,automatic,177,5er,150000,diesel,bmw,no,8.83
private,offer,13800,test,coupe,automatic,224,clk,150000,diesel,mercedes_benz,no,12.58
private,offer,11000,control,small car,manual,90,polo,60000,petrol,volkswagen,no,5.33
private,offer,15199,test,station wagon,manual,184,3er,150000,diesel,bmw,no,8.58
private,offer,11500,test,limousine,manual,118,1er,100000,diesel,bmw,no,8.58
private,offer,4490,test,small car,manual,68,spark,60000,petrol,chevrolet,yes,7.58
private,offer,8500,test,limousine,manual,171,3er,150000,petrol,bmw,no,31.0
private,offer,1200,test,station wagon,automatic,170,passat,100000,diesel,volkswagen,yes,10.67
private,offer,3780,test,limousine,manual,192,5er,150000,petrol,bmw,no,1.17
private,offer,590,test,station wagon,manual,90,v40,150000,diesel,volvo,yes,20.42
private,offer,10250,test,suv,manual,258,cx_reihe,80000,petrol,mazda,no,10.83
private,offer,3750,test,limousine,manual,116,3er,150000,petrol,bmw,no,16.25
private,offer,1200,control,limousine,manual,90,a3,150000,diesel,audi,no,2.58
private,offer,6500,test,small car,manual,90,corsa,100000,diesel,opel,no,10.42
private,offer,1000,test,bus,automatic,150,espace,150000,diesel,renault,yes,12.58
private,offer,1599,test,small car,automatic,68,corsa,125000,petrol,opel,no,21.75
private,offer,3450,test,small car,manual,95,colt,90000,petrol,mitsubishi,no,13.33
private,offer,25900,test,coupe,automatic,245,a5,150000,diesel,audi,no,6.75
private,offer,3650,control,coupe,manual,170,calibra,150000,petrol,opel,no,24.25
private,offer,2499,control,small car,manual,75,polo,150000,petrol,volkswagen,no,15.83
private,offer,10400,control,bus,manual,115,sharan,125000,diesel,volkswagen,no,9.5
private,offer,1450,test,suv,manual,145,santa,150000,petrol,hyundai,no,17.92
private,offer,2150,control,limousine,manual,116,golf,150000,petrol,volkswagen,no,16.83
private,offer,5900,test,small car,manual,68,aygo,40000,petrol,toyota,no,7.5
private,offer,10900,control,cabrio,manual,170,3er,150000,petrol,bmw,no,14.0
private,offer,29500,test,coupe,manual,320,911,125000,petrol,porsche,no,16.67
private,offer,28450,test,limousine,automatic,184,x_reihe,50000,diesel,bmw,no,5.75
private,offer,3990,test,station wagon,manual,90,others,125000,diesel,ford,no,14.5
private,offer,400,control,limousine,manual,135,4_reihe,150000,petrol,peugeot,yes,19.83
private,offer,250,test,small car,manual,50,corsa,125000,petrol,opel,no,21.0
private,offer,150,test,small car,manual,45,polo,150000,petrol,volkswagen,yes,27.0
private,offer,1350,test,bus,manual,70,others,150000,diesel,suzuki,no,14.83
private,offer,18400,control,limousine,automatic,184,5er,125000,diesel,bmw,no,8.58
private,offer,2800,control,limousine,manual,163,c_klasse,150000,petrol,mercedes_benz,no,16.17
private,offer,4700,test,station wagon,manual,131,megane,100000,diesel,renault,no,12.0
private,offer,600,test,small car,manual,75,2_reihe,125000,petrol,peugeot,yes,13.83
private,offer,700,control,station wagon,manual,60,polo,150000,petrol,volkswagen,no,20.5
private,offer,6700,test,limousine,automatic,305,golf,150000,petrol,sonstige_autos,no,14.75
private,offer,2490,control,bus,automatic,150,zafira,150000,diesel,opel,yes,11.0
private,offer,990,test,limousine,manual,115,80,150000,petrol,audi,no,24.92
private,offer,1999,control,limousine,manual,116,golf,125000,petrol,volkswagen,no,29.25
private,offer,2499,test,limousine,manual,75,focus,150000,petrol,ford,no,14.42
private,offer,1150,control,station wagon,manual,90,golf,150000,diesel,volkswagen,no,20.0
private,offer,4999,control,limousine,manual,105,golf,5000,petrol,volkswagen,no,13.67
private,offer,27000,control,limousine,manual,116,1er,20000,diesel,bmw,no,3.33
private,offer,1750,control,bus,manual,101,others,150000,diesel,mazda,no,16.25
private,offer,12850,control,suv,automatic,218,grand,150000,diesel,jeep,no,11.92
private,offer,10500,test,station wagon,manual,105,octavia,70000,petrol,skoda,no,8.92
private,offer,600,test,coupe,manual,102,3er,150000,petrol,bmw,no,24.5
private,offer,2190,control,limousine,manual,150,a6,150000,diesel,audi,no,0.33
private,offer,1200,test,limousine,manual,125,a3,150000,petrol,audi,no,19.17
private,offer,16600,test,station wagon,automatic,200,mondeo,90000,diesel,ford,no,6.42
private,offer,2500,test,small car,manual,68,fabia,125000,petrol,skoda,no,13.83
private,offer,11500,control,limousine,manual,131,golf,150000,petrol,opel,no,1.42
private,offer,999,test,limousine,manual,90,a_klasse,150000,diesel,mercedes_benz,no,18.5
private,offer,6700,test,cabrio,manual,150,others,150000,petrol,saab,no,15.33
private,offer,8299,test,limousine,manual,102,a4,80000,petrol,audi,no,12.5
private,offer,6799,control,bus,manual,140,sharan,150000,diesel,volkswagen,no,10.5
private,offer,6290,control,station wagon,manual,105,golf,150000,diesel,volkswagen,no,9.25
private,offer,10990,control,limousine,manual,122,1er,100000,petrol,bmw,no,9.08
private,offer,6800,test,limousine,automatic,150,e_klasse,150000,diesel,mercedes_benz,no,13.08
private,offer,5500,test,limousine,automatic,116,a_klasse,150000,petrol,mercedes_benz,no,14.58
private,offer,4790,test,station wagon,manual,140,passat,150000,diesel,volkswagen,no,12.17
private,offer,39830,test,limousine,automatic,326,m_reihe,10000,petrol,bmw,no,3.67
private,offer,17000,test,suv,automatic,322,golf,125000,petrol,sonstige_autos,no,15.58
private,offer,2900,test,station wagon,manual,116,avensis,150000,diesel,toyota,no,13.75
private,offer,999,control,small car,manual,54,micra,150000,petrol,nissan,no,20.17
private,offer,5590,test,limousine,automatic,204,others,150000,diesel,peugeot,no,13.83
private,offer,4000,control,coupe,automatic,61,roadster,100000,petrol,smart,no,12.42
private,offer,320,test,small car,manual,40,polo,150000,petrol,volkswagen,yes,15.25
private,offer,5499,control,station wagon,automatic,184,signum,150000,diesel,opel,no,12.08
private,offer,2100,control,station wagon,manual,113,megane,150000,petrol,renault,no,13.42
private,offer,650,test,limousine,manual,90,primera,150000,petrol,nissan,yes,22.58
private,offer,21890,control,cabrio,automatic,184,3er,150000,diesel,bmw,no,7.75
private,offer,7555,test,cabrio,manual,150,3er,125000,petrol,bmw,no,20.58
private,offer,900,control,small car,manual,75,fiesta,150000,petrol,ford,no,17.5
private,offer,6999,test,bus,automatic,218,voyager,150000,lpg,chrysler,no,11.75
private,offer,1500,test,small car,manual,75,clio,150000,lpg,renault,no,17.33
private,offer,750,test,limousine,manual,101,astra,150000,petrol,opel,yes,20.83
private,offer,1490,test,limousine,manual,113,3er,150000,petrol,bmw,no,26.58
private,offer,64999,test,suv,automatic,245,cayenne,60000,diesel,porsche,no,5.08
private,offer,3500,control,station wagon,manual,131,passat,150000,diesel,volkswagen,no,17.25
private,offer,16250,test,station wagon,automatic,156,c_klasse,40000,petrol,mercedes_benz,no,9.08
private,offer,2450,control,small car,manual,80,others,150000,petrol,mazda,no,15.33
private,offer,2900,control,limousine,manual,220,a4,150000,lpg,audi,no,17.67
private,offer,1550,control,others,manual,125,a3,150000,petrol,audi,no,22.75
private,offer,7997,control,suv,automatic,163,m_klasse,150000,diesel,mercedes_benz,no,15.33
private,offer,250,test,coupe,manual,101,astra,150000,petrol,opel,yes,20.0
private,offer,3700,control,small car,manual,65,yaris,100000,petrol,toyota,no,13.92
private,offer,6750,test,cabrio,manual,116,beetle,60000,petrol,volkswagen,no,13.5
private,offer,7750,test,bus,manual,65,transporter,150000,diesel,volkswagen,no,18.58
private,offer,7490,control,station wagon,automatic,136,e_klasse,150000,diesel,mercedes_benz,yes,8.75
private,offer,249,control,limousine,manual,75,polo,150000,petrol,volkswagen,no,2.0
private,offer,250,control,limousine,manual,90,escort,150000,petrol,ford,no,19.25
private,offer,4900,test,station wagon,manual,163,3er,150000,diesel,bmw,no,12.08
private,offer,2850,test,limousine,manual,75,golf,150000,petrol,volkswagen,yes,13.58
private,offer,3750,test,station wagon,automatic,131,mondeo,150000,diesel,ford,no,14.75
private,offer,1500,control,limousine,manual,101,cordoba,150000,diesel,seat,yes,15.0
private,offer,2950,control,small car,manual,54,polo,125000,petrol,volkswagen,no,14.92
private,offer,9600,test,limousine,manual,101,c_reihe,50000,petrol,volvo,no,9.08
private,offer,1999,control,small car,manual,60,corsa,150000,petrol,opel,no,14.25
private,offer,9999,test,limousine,manual,105,golf,70000,diesel,volkswagen,no,7.33
private,offer,7100,control,suv,manual,150,rav,125000,petrol,toyota,no,15.67
private,offer,2500,test,bus,automatic,143,v_klasse,150000,petrol,mercedes_benz,no,20.08
private,offer,590,control,limousine,manual,90,80,150000,petrol,audi,yes,27.08
private,offer,6000,control,limousine,manual,122,1er,150000,petrol,bmw,no,15.0
private,offer,549,test,limousine,manual,136,omega,150000,petrol,opel,no,21.0
private,offer,2500,test,station wagon,manual,170,4_reihe,150000,petrol,peugeot,no,12.92
private,offer,650,test,small car,manual,54,corsa,150000,petrol,opel,no,18.58
private,offer,22999,test,station wagon,manual,204,5er,90000,diesel,bmw,no,7.75
private,offer,9980,control,bus,automatic,156,c4,70000,petrol,citroen,no,7.67
private,offer,1700,control,small car,manual,115,golf,150000,petrol,volkswagen,no,19.83
private,offer,2000,test,limousine,manual,101,a3,150000,petrol,audi,no,2.0
private,offer,1500,test,small car,manual,60,golf,150000,petrol,volkswagen,no,23.75
private,offer,2350,control,small car,manual,75,modus,150000,petrol,renault,no,14.0
private,offer,1000,control,limousine,manual,54,clio,150000,petrol,renault,no,18.0
private,offer,1000,control,limousine,manual,198,7er,150000,lpg,bmw,no,21.0
private,offer,4700,control,station wagon,manual,111,3_reihe,150000,diesel,peugeot,no,8.67
private,offer,3200,control,station wagon,manual,150,159,150000,diesel,alfa_romeo,no,12.42
private,offer,1700,control,limousine,manual,90,a3,150000,diesel,audi,yes,18.08
private,offer,2950,control,limousine,automatic,101,focus,70000,petrol,ford,no,15.5
private,offer,37900,test,suv,automatic,306,x_reihe,90000,diesel,bmw,no,6.08
private,offer,299,control,small car,manual,53,polo,125000,petrol,volkswagen,no,27.58
private,offer,600,test,limousine,manual,71,golf,150000,petrol,volkswagen,no,23.0
private,offer,950,control,station wagon,manual,131,focus,150000,petrol,ford,no,19.67
private,offer,1450,control,small car,manual,75,golf,150000,petrol,volkswagen,no,20.25
private,offer,700,control,station wagon,manual,136,omega,150000,petrol,opel,no,20.08
private,offer,4400,control,bus,manual,75,transporter,150000,diesel,volkswagen,no,19.92
private,offer,5499,control,coupe,automatic,132,e_klasse,20000,petrol,mercedes_benz,no,37.75
private,offer,180,test,small car,manual,75,golf,30000,petrol,volkswagen,no,23.0
private,offer,15999,test,suv,manual,135,sportage,50000,petrol,kia,no,4.08
private,offer,1250,test,small car,manual,60,micra,150000,petrol,nissan,no,16.92
private,offer,12998,test,limousine,manual,143,3er,125000,diesel,bmw,no,7.33
private,offer,2950,control,small car,manual,75,fabia,150000,diesel,skoda,no,14.33
private,offer,300,control,station wagon,manual,115,mondeo,150000,petrol,ford,no,19.25
private,offer,13500,control,limousine,automatic,170,3er,125000,petrol,bmw,no,9.75
private,offer,1250,test,small car,automatic,80,punto,70000,petrol,fiat,no,17.67
private,offer,1500,control,limousine,manual,116,3er,150000,petrol,bmw,no,15.08
private,offer,16800,control,bus,manual,122,b_klasse,50000,petrol,mercedes_benz,no,8.0
private,offer,15750,control,limousine,automatic,143,3er,100000,diesel,bmw,no,8.75
private,offer,3690,test,cabrio,manual,131,others,125000,petrol,fiat,no,17.33
private,offer,1300,control,limousine,manual,75,golf,150000,petrol,volkswagen,no,19.83
private,offer,2199,control,bus,manual,68,transporter,150000,diesel,volkswagen,no,23.25
private,offer,4990,control,station wagon,manual,170,3er,150000,petrol,bmw,no,16.08
private,offer,1200,control,small car,manual,54,corsa,150000,petrol,opel,no,19.58
private,offer,3295,control,station wagon,manual,121,ptcruiser,150000,diesel,chrysler,no,14.42
private,offer,2990,test,bus,manual,101,zafira,100000,diesel,opel,no,17.75
private,offer,9999,control,cabrio,manual,170,3er,125000,petrol,bmw,no,16.58
private,offer,25800,control,station wagon,manual,325,insignia,40000,petrol,opel,no,7.92
private,offer,300,control,limousine,manual,56,polo,150000,petrol,volkswagen,no,18.0
private,offer,1699,control,limousine,automatic,136,c5,125000,petrol,citroen,no,16.92
private,offer,22500,control,limousine,automatic,177,3er,60000,diesel,bmw,no,8.25
private,offer,4300,test,others,manual,106,clio,150000,diesel,renault,no,12.75
private,offer,750,test,small car,manual,55,corsa,150000,petrol,opel,no,18.25
private,offer,6100,control,limousine,manual,140,vectra,40000,petrol,opel,no,12.42
private,offer,10950,control,station wagon,automatic,140,passat,150000,diesel,volkswagen,no,6.67
private,offer,1100,control,limousine,manual,116,astra,150000,petrol,opel,no,19.5
private,offer,2650,test,coupe,manual,118,3er,150000,petrol,bmw,no,16.42
private,offer,1361,test,station wagon,manual,101,passat,150000,petrol,volkswagen,no,18.25
private,offer,800,test,limousine,manual,122,c_klasse,150000,petrol,mercedes_benz,no,25.75
private,offer,4900,control,bus,manual,102,transporter,150000,diesel,volkswagen,no,22.92
private,offer,8900,test,small car,manual,75,citigo,30000,petrol,skoda,no,5.92
private,offer,3300,test,limousine,manual,75,golf,150000,petrol,volkswagen,no,1.33
private,offer,6000,test,station wagon,automatic,163,c_klasse,150000,petrol,mercedes_benz,no,15.0
private,offer,10000,test,small car,manual,87,i_reihe,80000,petrol,hyundai,no,4.75
private,offer,18900,control,cabrio,manual,252,boxster,70000,petrol,porsche,no,17.58
private,offer,10500,test,coupe,manual,147,others,60000,petrol,ford,no,27.5
private,offer,1149,test,limousine,manual,125,mondeo,5000,petrol,ford,no,17.08
private,offer,9299,test,cabrio,manual,116,beetle,100000,petrol,volkswagen,no,12.67
private,offer,2250,test,limousine,manual,122,c_klasse,150000,lpg,mercedes_benz,no,20.42
private,offer,41500,control,cabrio,manual,320,911,150000,petrol,porsche,no,14.33
private,offer,10990,test,limousine,automatic,231,5er,150000,diesel,bmw,no,12.33
private,offer,7900,test,station wagon,manual,163,3er,150000,diesel,bmw,no,12.58
private,offer,850,control,coupe,manual,150,escort,125000,petrol,ford,no,25.42
private,offer,1333,control,limousine,manual,137,80,150000,petrol,audi,no,27.92
private,offer,590,control,bus,manual,69,golf,150000,petrol,citroen,yes,17.0
private,offer,650,control,small car,manual,80,golf,150000,petrol,mercedes_benz,no,18.75
private,offer,3500,control,station wagon,manual,101,passat,150000,diesel,volkswagen,no,14.75
private,offer,49900,test,suv,automatic,400,cayenne,80000,petrol,porsche,no,7.5
private,offer,7500,test,station wagon,automatic,177,5er,150000,diesel,bmw,no,14.75
private,offer,5900,test,limousine,automatic,193,7er,150000,diesel,bmw,no,17.08
private,offer,1450,control,station wagon,manual,200,v70,150000,petrol,volvo,no,19.0
private,offer,13200,control,suv,manual,150,cr_reihe,80000,petrol,honda,no,8.67
private,offer,7199,control,station wagon,automatic,224,e_klasse,150000,petrol,mercedes_benz,no,16.0
private,offer,1600,test,limousine,automatic,187,a8,150000,petrol,audi,no,23.5
private,offer,700,control,station wagon,manual,91,others,70000,petrol,lada,no,14.58
private,offer,14000,test,coupe,manual,184,cooper,70000,petrol,mini,no,7.5
private,offer,3000,test,bus,manual,125,zafira,150000,petrol,opel,no,16.58
private,offer,1800,test,limousine,manual,100,a4,150000,petrol,audi,no,21.0
private,offer,400,test,small car,manual,60,polo,150000,petrol,volkswagen,yes,19.83
private,offer,399,test,small car,manual,60,arosa,150000,petrol,seat,no,21.42
private,offer,4650,control,small car,manual,90,fiesta,150000,diesel,ford,no,10.0
private,offer,5650,control,bus,manual,75,kangoo,125000,petrol,renault,no,16.67
private,offer,14990,test,limousine,manual,211,golf,90000,petrol,volkswagen,no,8.17
private,offer,2100,test,limousine,manual,136,3er,150000,diesel,bmw,no,20.0
private,offer,2500,control,small car,manual,60,corsa,150000,petrol,opel,no,13.83
private,offer,750,control,limousine,automatic,144,omega,150000,petrol,opel,no,19.0
private,offer,7000,test,station wagon,manual,102,golf,90000,petrol,volkswagen,no,9.83
private,offer,18500,control,coupe,automatic,306,others,150000,petrol,mercedes_benz,no,13.58
private,offer,7500,test,station wagon,manual,170,passat,150000,diesel,volkswagen,no,10.08
private,offer,1550,test,limousine,manual,103,bravo,60000,petrol,fiat,no,20.58
private,offer,16890,test,limousine,automatic,184,5er,150000,diesel,bmw,no,8.08
private,offer,1250,test,small car,manual,75,ibiza,150000,petrol,seat,no,16.0
private,offer,200,test,small car,manual,50,ka,150000,petrol,ford,no,16.0
private,offer,1200,test,small car,manual,60,2_reihe,150000,petrol,peugeot,no,14.33
private,offer,6000,control,station wagon,manual,80,caddy,90000,petrol,volkswagen,no,9.58
private,offer,10000,control,station wagon,manual,177,3er,150000,diesel,bmw,no,10.58
private,offer,8490,control,limousine,manual,143,1er,125000,diesel,bmw,no,9.75
private,offer,8200,test,small car,manual,99,jazz,50000,petrol,honda,no,6.25
private,offer,1200,control,station wagon,manual,101,astra,150000,diesel,opel,no,17.75
private,offer,3750,test,station wagon,automatic,129,c_klasse,90000,petrol,mercedes_benz,no,16.08
private,offer,11999,test,limousine,automatic,231,7er,150000,petrol,bmw,no,12.83
private,offer,2000,control,small car,manual,75,twingo,100000,petrol,renault,no,14.0
private,offer,2400,control,coupe,manual,150,3er,150000,diesel,bmw,yes,16.83
private,offer,8600,control,limousine,manual,163,3er,5000,petrol,bmw,no,12.0
private,offer,5000,control,station wagon,manual,106,caddy,150000,diesel,volkswagen,no,9.83
private,offer,3099,control,small car,manual,95,forfour,150000,petrol,smart,no,14.5
private,offer,7400,control,limousine,manual,80,golf,70000,petrol,volkswagen,no,9.42
private,offer,1550,control,cabrio,manual,100,golf,150000,petrol,volkswagen,no,25.5
private,offer,200,control,limousine,manual,60,golf,125000,petrol,fiat,no,18.0
private,offer,1999,test,small car,manual,58,corsa,60000,petrol,opel,no,15.42
private,offer,4899,test,limousine,manual,95,forfour,60000,petrol,smart,no,13.67
private,offer,29500,control,limousine,automatic,271,golf,30000,petrol,volkswagen,no,6.58
private,offer,1700,test,limousine,manual,84,transporter,150000,petrol,volkswagen,no,2.0
private,offer,3420,control,limousine,manual,105,golf,125000,petrol,volkswagen,no,17.08
private,offer,249,test,small car,manual,55,corsa,150000,petrol,opel,no,18.75
private,offer,3400,test,limousine,manual,75,golf,125000,petrol,volkswagen,no,15.83
private,offer,3100,test,limousine,manual,101,a3,150000,petrol,audi,no,18.58
private,offer,18300,test,limousine,manual,120,3_reihe,20000,petrol,mazda,no,4.42
private,offer,1350,control,small car,manual,75,golf,150000,petrol,volkswagen,no,19.83
private,offer,3500,test,limousine,automatic,193,passat,150000,petrol,volkswagen,no,17.33
private,offer,7190,test,limousine,automatic,150,e_klasse,150000,diesel,mercedes_benz,no,15.25
private,offer,67500,test,coupe,automatic,480,911,80000,petrol,porsche,no,11.58
private,offer,1350,test,station wagon,manual,90,golf,150000,diesel,volkswagen,no,18.75
private,offer,2500,test,bus,manual,78,transporter,150000,diesel,volkswagen,no,22.92
private,offer,3800,control,limousine,manual,101,astra,150000,diesel,opel,no,13.5
private,offer,5800,test,limousine,manual,90,one,90000,petrol,mini,no,11.42
private,offer,6500,test,limousine,manual,101,others,125000,petrol,bmw,yes,59.08
private,offer,850,control,station wagon,manual,102,3er,150000,petrol,bmw,no,21.75
private,offer,890,control,small car,manual,60,polo,150000,petrol,volkswagen,yes,15.25
private,offer,9900,control,limousine,manual,163,3er,125000,diesel,bmw,no,12.42
private,offer,600,control,small car,manual,60,2_reihe,150000,petrol,peugeot,yes,14.25
private,offer,2350,control,limousine,manual,60,others,150000,diesel,mercedes_benz,no,33.0
private,offer,1100,test,bus,manual,111,others,30000,petrol,mitsubishi,no,15.58
private,offer,17900,control,station wagon,automatic,245,3er,150000,diesel,bmw,no,10.75
private,offer,1100,control,limousine,manual,104,3er,150000,petrol,bmw,no,2.0
private,offer,2600,test,limousine,manual,95,colt,150000,petrol,mitsubishi,no,13.42
private,offer,2999,control,limousine,automatic,131,a4,150000,petrol,audi,no,17.25
private,offer,180,test,limousine,manual,60,clio,150000,petrol,renault,no,18.08
private,offer,1400,control,small car,manual,58,clio,125000,petrol,renault,no,16.08
private,offer,599,test,limousine,manual,44,others,150000,petrol,citroen,no,2.5
private,offer,7999,control,suv,manual,150,x_reihe,150000,diesel,bmw,no,14.83
private,offer,200,control,small car,manual,60,ka,125000,petrol,ford,yes,22.5
private,offer,1150,test,small car,manual,33,polo,150000,lpg,volkswagen,no,27.42
private,offer,5850,control,cabrio,manual,143,3er,150000,petrol,bmw,no,14.17
private,offer,5000,test,limousine,automatic,170,a4,100000,petrol,audi,no,16.33
private,offer,350,control,small car,manual,75,fiesta,125000,petrol,ford,no,21.25
private,offer,3490,control,small car,manual,120,3_reihe,150000,petrol,peugeot,no,10.33
private,offer,4199,control,limousine,automatic,143,3er,150000,petrol,bmw,no,15.33
private,offer,1150,test,limousine,manual,75,colt,150000,petrol,mitsubishi,no,20.0
private,offer,4990,test,limousine,manual,116,1er,125000,petrol,bmw,yes,13.92
private,offer,28500,control,bus,manual,179,transporter,90000,diesel,volkswagen,no,7.42
private,offer,4500,test,limousine,automatic,340,a6,150000,petrol,audi,yes,2.92
private,offer,1350,control,limousine,manual,101,focus,125000,petrol,ford,no,20.92
private,offer,549,control,limousine,manual,90,golf,150000,petrol,volkswagen,no,2.0
private,offer,1650,test,limousine,manual,101,vectra,90000,diesel,opel,no,20.5
private,offer,7999,control,others,manual,102,transporter,150000,diesel,volkswagen,no,22.92
private,offer,8900,control,limousine,automatic,177,3er,150000,diesel,bmw,no,10.33
private,offer,5000,control,suv,automatic,129,pajero,150000,petrol,mitsubishi,no,18.0
private,offer,1200,test,small car,manual,87,yaris,150000,petrol,toyota,yes,15.42
private,offer,1700,test,small car,manual,60,corsa,90000,petrol,opel,no,28.0
private,offer,4990,test,limousine,manual,75,golf,125000,petrol,volkswagen,no,14.58
private,offer,4600,test,bus,manual,84,doblo,150000,diesel,fiat,no,9.25
private,offer,8150,test,station wagon,manual,160,golf,150000,petrol,volkswagen,no,9.58
private,offer,6000,test,coupe,automatic,231,3er,150000,petrol,bmw,no,17.92
private,offer,850,test,small car,manual,50,arosa,150000,petrol,seat,no,19.33
private,offer,1150,test,limousine,manual,90,80,150000,petrol,audi,no,24.67
private,offer,4700,control,bus,manual,109,c_max,150000,diesel,ford,no,11.92
private,offer,2600,control,station wagon,manual,75,golf,150000,petrol,volkswagen,no,16.25
private,offer,9900,test,suv,automatic,190,m_klasse,150000,diesel,mercedes_benz,no,12.5
private,offer,1450,control,cabrio,manual,115,mx_reihe,150000,petrol,mazda,yes,25.5
private,offer,2150,test,limousine,manual,75,e_klasse,150000,diesel,mercedes_benz,no,25.92
private,offer,1599,control,limousine,manual,75,golf,150000,petrol,volkswagen,no,20.83
private,offer,18900,control,limousine,automatic,140,golf,50000,petrol,volkswagen,no,1.92
private,offer,2300,control,bus,manual,122,ducato,150000,diesel,fiat,no,20.83
private,offer,11800,test,suv,automatic,305,others,150000,petrol,nissan,no,13.5
private,offer,6500,test,station wagon,manual,109,focus,150000,diesel,ford,no,9.0
private,offer,9100,test,bus,automatic,140,galaxy,150000,diesel,ford,no,9.58
private,offer,3350,test,small car,manual,77,punto,100000,petrol,fiat,no,11.0
private,offer,3400,test,limousine,manual,140,a3,150000,diesel,audi,no,15.0
private,offer,2490,control,small car,manual,82,corsa,150000,petrol,opel,no,25.33
private,offer,600,test,limousine,manual,60,golf,150000,petrol,volkswagen,no,22.58
private,offer,2899,control,cabrio,manual,116,golf,150000,petrol,volkswagen,no,17.25
private,offer,600,test,small car,manual,102,golf,150000,petrol,bmw,no,22.83
private,offer,19900,control,station wagon,automatic,143,insignia,150000,diesel,opel,no,5.92
private,offer,3600,control,cabrio,automatic,136,slk,150000,petrol,mercedes_benz,no,22.0
private,offer,15690,test,coupe,manual,200,tt,150000,petrol,audi,no,10.67
private,offer,1200,test,small car,manual,60,ka,125000,petrol,ford,no,16.33
private,offer,950,test,small car,manual,54,seicento,90000,petrol,fiat,yes,17.25
private,offer,22500,test,coupe,manual,200,others,30000,petrol,toyota,no,4.17
private,offer,5199,test,station wagon,manual,180,golf,150000,petrol,audi,no,13.92
private,offer,6300,test,bus,manual,114,others,150000,diesel,renault,no,9.58
private,offer,5450,control,station wagon,automatic,180,e_klasse,150000,petrol,mercedes_benz,no,26.58
private,offer,5699,test,small car,manual,109,2_reihe,100000,diesel,peugeot,no,9.5
private,offer,3200,test,limousine,manual,115,golf,150000,petrol,volkswagen,no,2.42
private,offer,3300,test,limousine,manual,105,golf,150000,petrol,volkswagen,no,15.92
private,offer,300,control,small car,manual,59,punto,150000,petrol,fiat,yes,17.0
private,offer,2750,control,limousine,automatic,197,e_klasse,150000,diesel,mercedes_benz,no,18.75
private,offer,999,test,small car,manual,75,golf,150000,petrol,volkswagen,no,23.83
private,offer,6450,test,coupe,manual,163,clk,150000,petrol,mercedes_benz,no,16.0
private,offer,350,test,station wagon,manual,101,golf,150000,petrol,opel,no,20.92
private,offer,15000,control,cabrio,automatic,245,sl,150000,petrol,mercedes_benz,no,14.08
private,offer,1650,test,bus,manual,143,v_klasse,150000,petrol,mercedes_benz,no,22.42
private,offer,13999,test,station wagon,manual,143,a4,90000,diesel,audi,no,10.58
private,offer,17800,test,suv,automatic,170,glk,150000,diesel,mercedes_benz,no,7.08
private,offer,5999,control,station wagon,manual,140,a4,150000,diesel,audi,no,12.42
private,offer,450,control,limousine,manual,82,astra,150000,petrol,opel,no,13.0
private,offer,6900,test,limousine,automatic,177,e_klasse,150000,diesel,mercedes_benz,no,15.0
private,offer,2790,control,cabrio,automatic,61,fortwo,100000,petrol,smart,no,14.25
private,offer,2400,control,station wagon,manual,140,touran,150000,diesel,volkswagen,no,14.42
private,offer,5500,control,small car,manual,69,corsa,60000,petrol,opel,no,8.42
private,offer,11990,test,station wagon,automatic,122,passat,100000,petrol,volkswagen,no,9.42
private,offer,1299,test,limousine,manual,102,3er,150000,petrol,bmw,yes,20.42
private,offer,15500,test,limousine,manual,80,others,150000,petrol,mercedes_benz,no,55.0
private,offer,1000,test,limousine,automatic,115,mondeo,150000,petrol,ford,no,21.58
private,offer,4200,test,small car,manual,60,corsa,40000,petrol,opel,no,13.0
private,offer,1780,test,station wagon,automatic,150,omega,150000,diesel,opel,no,15.33
private,offer,4600,control,station wagon,manual,136,c5,150000,diesel,citroen,no,14.83
private,offer,2300,control,limousine,manual,75,golf,125000,petrol,volkswagen,no,15.0
private,offer,24499,control,bus,automatic,140,touran,30000,petrol,volkswagen,no,4.17
private,offer,7999,test,limousine,manual,170,golf,150000,diesel,volkswagen,no,11.17
private,offer,4990,control,small car,manual,18,500,125000,petrol,fiat,no,47.75
private,offer,2490,control,limousine,manual,163,c_klasse,150000,petrol,mercedes_benz,yes,17.08
private,offer,14999,test,limousine,manual,211,golf,90000,petrol,volkswagen,no,0.75
private,offer,1890,test,small car,manual,60,polo,125000,petrol,volkswagen,no,17.5
private,offer,950,control,limousine,manual,75,astra,125000,petrol,opel,no,2.33
private,offer,6750,control,limousine,manual,218,3er,150000,petrol,bmw,no,13.33
private,offer,37300,test,coupe,manual,177,a5,20000,diesel,audi,no,4.92
private,offer,10999,control,small car,manual,105,ibiza,50000,petrol,seat,no,6.0
private,offer,8800,control,bus,manual,86,caddy,60000,petrol,volkswagen,no,8.83
private,offer,1999,control,bus,automatic,130,galaxy,150000,petrol,ford,no,18.08
private,offer,11000,test,station wagon,manual,140,golf,90000,petrol,peugeot,no,7.0
private,offer,84999,control,coupe,manual,426,golf,30000,petrol,sonstige_autos,no,7.58
private,offer,13990,control,station wagon,manual,116,3er,90000,diesel,bmw,no,7.83
private,offer,4000,test,small car,automatic,67,fusion,150000,diesel,ford,no,14.5
private,offer,8900,control,limousine,manual,163,3er,150000,diesel,bmw,no,12.92
